"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-13","0.00",",,W,2400","74",",,W","53",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-14","0.00",",,W,2400","76",",,W","49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-15","0.00","T,,W,2400","81",",,W","50",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-16","0.00",",,W,2400","65",",,W","45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-17","0.00",",,W,2400","56",",,W","40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-18","0.00",",,W,2400","63",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-19","0.00",",,W,2400","79",",,W","50",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-20","0.00",",,W,2400","81",",,W","56",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-21","0.01",",,W,2400","86",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-22","0.00",",,W,2400","83",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-23","0.01",",,W,2400","76",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-24","0.00","T,,W,2400","71",",,W","52",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-25","0.00",",,W,2400","64",",,W","47",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-26","0.00",",,W,2400","70",",,W","45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-27","0.72",",,W,2400","62",",,W","55",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-28","0.02",",,W,2400","61",",,W","47",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-29","0.00","T,,W,2400","58",",,W","41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-30","0.00","T,,W,2400","58",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-10-31","0.22",",,W,2400","62",",,W","50",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-01","0.00",",,W,2400","72",",,W","47",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-02","0.00",",,W,2400","71",",,W","46",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-03","0.00",",,W,2400","66",",,W","53",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-04","0.00",",,W,2400","70",",,W","59",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-05","1.37",",,W,2400","69",",,W","60",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-06","0.00","T,,W,2400","68",",,W","48",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-07","0.00",",,W,2400","59",",,W","41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-08","0.00",",,W,2400","57",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-09","0.00",",,W,2400","60",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-10","0.00",",,W,2400","65",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-11","0.17",",,W,2400","68",",,W","50",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-12","0.00",",,W,2400","61",",,W","46",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-13","0.00",",,W,2400","60",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-14","0.00",",,W,2400","71",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-15","0.00",",,W,2400","68",",,W","44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-16","1.04",",,W,2400","57",",,W","50",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-17","1.85",",,W,2400","69",",,W","54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-18","0.04",",,W,2400","66",",,W","50",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-19","0.00",",,W,2400","56",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-20","0.02",",,W,2400","54",",,W","33",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-21","0.52",",,W,2400","47",",,W","25",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-22","0.00",",,W,2400","43",",,W","23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-23","0.00",",,W,2400","61",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-24","0.00",",,W,2400","65",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-25","0.01",",,W,2400","60",",,W","41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-26","0.00","T,,W,2400","72",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-27","1.24",",,W,2400","66",",,W","40",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-28","0.01",",,W,2400","40",",,W","37",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-29","0.09",",,W,2400","42",",,W","39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-11-30","0.12",",,W,2400","48",",,W","40",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-01","0.00","T,,W,2400","53",",,W","36",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-02","0.01",",,W,2400","45",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-03","0.00",",,W,2400","49",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-04","0.00",",,W,2400","54",",,W","30",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-05","0.00",",,W,2400","54",",,W","29",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-06","0.00","T,,W,2400","52",",,W","32",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-07","0.00",",,W,2400","50",",,W","38",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-08","0.00",",,W,2400","63",",,W","39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-09","0.00",",,W,2400","61",",,W","45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-10","0.00",",,W,2400","70",",,W","41",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-11","0.00",",,W,2400","63",",,W","34",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-12","0.00",",,W,2400","72",",,W","53",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-13","0.74",",,W,2400","68",",,W","58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-14","0.38",",,W,2400","58",",,W","45",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-15","0.00","T,,W,2400","49",",,W","44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-16","0.14",",,W,2400","60",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-17","0.00",",,W,2400","38",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-18","0.00",",,W,2400","42",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-19","0.00",",,W,2400","47",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-20","0.01",",,W,2400","57",",,W","42",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-21","0.26",",,W,2400","67",",,W","44",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-22","0.00",",,W,2400","54",",,W","41",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-23","1.02",",,W,2400","64",",,W","44",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-24","0.00",",,W,2400","52",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-25","0.00",",,W,2400","52",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-26","4.87",",,W,2400","54",",,W","44",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-27","1.72",",,W,2400","47",",,W","38",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-28","2.59",",,W,2400","48",",,W","37",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-29","0.00","T,,W,2400","37",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-30","0.00","T,,W,2400","35",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2015-12-31","0.00","T,,W,2400","34",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-01","0.00",",,W,2400","42",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-02","0.00",",,W,2400","48",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-03","0.00",",,W,2400","39",",,W","29",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-04","0.00",",,W,2400","37",",,W","25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-05","0.00",",,W,2400","42",",,W","23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-06","0.00","T,,W,2400","47",",,W","25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-07","0.06",",,W,2400","51",",,W","41",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-08","0.01",",,W,2400","55",",,W","45",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-09","0.45",",,W,2400","45",",,W","18",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-10","0.00","T,,W,2400","18",",,W","7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-11","0.00","T,,W,2400","42",",,W","15",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-12","0.00","T,,W,2400","39",",,W","19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-13","0.00",",,W,2400","49",",,W","17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-14","0.00",",,W,2400","66",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-15","0.09",",,W,2400","51",",,W","30",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-16","0.00",",,W,2400","34",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-17","0.01",",,W,2400","27",",,W","8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-18","0.00",",,W,2400","18",",,W","5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-19","0.17",",,W,2400","24",",,W","13",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-20","0.01",",,W,2400","29",",,W","12",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-21","0.00",",,W,2400","28",",,W","17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-22","0.00",",,W,2400","30",",,W","21",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-23","0.00","T,,W,2400","36",",,W","24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-24","0.00",",,W,2400","49",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-25","0.00",",,W,2400","52",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-26","0.00",",,W,2400","38",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-27","0.00",",,W,2400","43",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-28","0.00",",,W,2400","56",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-29","0.00",",,W,2400","51",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-30","0.00",",,W,2400","66",",,W","40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-01-31","0.00",",,W,2400","68",",,W","44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-01","0.00",",,W,2400","54",",,W","39",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-02","0.15",",,W,2400","66",",,W","42",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-03","0.00","T,,W,2400","50",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-04","0.00",",,W,2400","43",",,W","22",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-05","0.00",",,W,2400","42",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-06","0.00",",,W,2400","58",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-07","0.00","T,,W,2400","55",",,W","38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-08","0.00","T,,W,2400","40",",,W","23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-09","0.01",",,W,2400","26",",,W","19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-10","0.06",",,W,2400","24",",,W","15",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-11","0.00","T,,W,2400","32",",,W","23",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-12","0.03",",,W,2400","33",",,W","18",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","2016-02-13","0.00",",,W,2400","24",",,W","11",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
